Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,,,Death
2020-04-02,Union Territory of Jammu and Kashmir,62,0,2,,,2
2020-04-02,Jharkhand,1,0,0,,,0
2020-04-02,Karnataka,110,0,9,,,3
2020-04-02,Kerala,257,8,25,,,2
2020-04-02,Union Territory of Ladakh,13,0,3,,,0
2020-04-02,Madhya Pradesh,99,0,0,,,6
2020-04-02,Maharashtra,332,3,42,,,13
2020-04-02,Manipur,1,0,0,,,0
2020-04-02,Mizoram,1,0,0,,,0
2020-04-02,Odisha,4,0,0,,,0
2020-04-02,Puducherry,3,0,1,,,0
2020-04-02,Punjab,46,0,1,,,4
2020-04-02,Rajasthan,106,2,3,,,0
2020-04-02,Tamil Nadu,228,6,6,,,1
2020-04-02,Telangana,86,10,1,,,3
2020-04-02,Uttarakhand,6,1,2,,,0
2020-04-02,Uttar Pradesh,112,1,14,,,2
2020-04-02,West Bengal,37,0,6,,,3
2020-04-03,Andhra Pradesh,132,0,1,,,1
2020-04-03,Andaman and Nicobar Islands,10,0,0,,,0
2020-04-03,Arunachal Pradesh,1,0,0,,,0
2020-04-03,Assam,16,0,0,,,0
2020-04-03,Bihar,29,0,0,,,1
2020-04-03,Union Territory of Chandigarh,18,0,0,,,0
2020-04-03,Chhattisgarh,9,0,3,,,0
2020-04-03,Delhi,218,1,8,,,4
2020-04-03,Goa,5,1,0,,,0
2020-04-03,Gujarat,94,1,10,,,8
2020-04-03,Haryana,35,14,24,,,0
2020-04-03,Himachal Pradesh,6,0,1,,,1
2020-04-03,Union Territory of Jammu and Kashmir,75,0,3,,,2
2020-04-03,Jharkhand,2,0,0,,,0
2020-04-03,Karnataka,124,0,10,,,3
2020-04-03,Kerala,278,8,27,,,2
2020-04-03,Union Territory of Ladakh,14,0,3,,,0
2020-04-03,Madhya Pradesh,104,0,0,,,6
2020-04-03,Maharashtra,332,3,42,,,16
2020-04-03,Manipur,2,0,0,,,0
2020-04-03,Mizoram,1,0,0,,,0
2020-04-03,Odisha,5,0,0,,,0
2020-04-03,Puducherry,5,0,1,,,0
2020-04-03,Punjab,48,0,1,,,5
2020-04-03,Rajasthan,165,2,3,,,0
2020-04-03,Tamil Nadu,303,6,6,,,1
2020-04-03,Telangana,148,10,1,,,7
2020-04-03,Uttarakhand,9,1,2,,,0
2020-04-03,Uttar Pradesh,171,1,14,,,2
2020-04-03,West Bengal,63,0,3,,,3
2020-04-04,Andhra Pradesh,161,0,1,,,1
2020-04-04,Andaman and Nicobar Islands,10,0,0,,,0
2020-04-04,Arunachal Pradesh,1,0,0,,,0
2020-04-04,Assam,24,0,0,,,0
2020-04-04,Bihar,30,0,0,,,1
2020-04-04,Union Territory of Chandigarh,18,0,0,,,0
2020-04-04,Chhattisgarh,9,0,3,,,0
2020-04-04,Delhi,444,1,15,,,6
2020-04-04,Goa,6,1,0,,,0
2020-04-04,Gujarat,104,1,14,,,10
2020-04-04,Haryana,35,14,24,,,0
2020-04-04,Himachal Pradesh,6,0,1,,,1
2020-04-04,Union Territory of Jammu and Kashmir,75,0,3,,,2
2020-04-04,Jharkhand,2,0,0,,,0
2020-04-04,Karnataka,128,0,12,,,3
2020-04-04,Kerala,287,8,41,,,2
2020-04-04,Union Territory of Ladakh,14,0,3,,,0
2020-04-04,Madhya Pradesh,104,0,0,,,6
2020-04-04,Maharashtra,487,3,42,,,24
2020-04-04,Manipur,2,0,0,,,0
2020-04-04,Mizoram,1,0,0,,,0
2020-04-04,Odisha,5,0,0,,,0
2020-04-04,Puducherry,5,0,1,,,0
2020-04-04,Punjab,57,0,1,,,5
2020-04-04,Rajasthan,198,2,21,,,0
2020-04-04,Tamil Nadu,405,6,6,,,2
2020-04-04,Telangana,149,10,1,,,7
2020-04-04,Uttarakhand,15,1,2,,,0
2020-04-04,Uttar Pradesh,173,1,19,,,2
2020-04-04,West Bengal,69,0,3,,,3
2020-04-05,Andhra Pradesh,190,0,1,,,1
2020-04-05,Andaman and Nicobar Islands,10,0,0,,,0
2020-04-05,Arunachal Pradesh,1,0,0,,,0
2020-04-05,Assam,26,0,0,,,0
2020-04-05,Bihar,30,0,0,,,1
2020-04-05,Union Territory of Chandigarh,18,0,0,,,0
2020-04-05,Chhattisgarh,9,0,3,,,0
2020-04-05,Delhi,502,1,18,,,7
2020-04-05,Goa,6,1,0,,,0
2020-04-05,Gujarat,121,1,18,,,11
2020-04-05,Haryana,45,14,25,,,1
2020-04-05,Himachal Pradesh,6,0,1,,,1
2020-04-05,Union Territory of Jammu and Kashmir,106,0,4,,,2
2020-04-05,Jharkhand,3,0,0,,,0
2020-04-05,Karnataka,144,0,12,,,4
2020-04-05,Kerala,298,8,49,,,2
2020-04-05,Union Territory of Ladakh,14,0,10,,,0
2020-04-05,Madhya Pradesh,165,0,0,,,9
2020-04-05,Maharashtra,487,3,42,,,24
2020-04-05,Manipur,2,0,0,,,0
2020-04-05,Mizoram,1,0,0,,,0
2020-04-05,Odisha,20,0,0,,,0
2020-04-05,Puducherry,5,0,1,,,0
2020-04-05,Punjab,57,0,1,,,5
2020-04-05,Rajasthan,198,2,21,,,0
2020-04-05,Tamil Nadu,479,6,6,,,3
2020-04-05,Telangana,259,10,32,,,7
2020-04-05,Uttarakhand,21,1,2,,,0
2020-04-05,Uttar Pradesh,226,1,19,,,2
2020-04-05,West Bengal,80,0,10,,,3
2020-04-06,Andhra Pradesh,226,0,1,,,3
2020-04-06,Andaman and Nicobar Islands,10,0,0,,,0
2020-04-06,Arunachal Pradesh,1,0,0,,,0
2020-04-06,Assam,26,0,0,,,0
2020-04-06,Bihar,32,0,0,,,1
2020-04-06,Union Territory of Chandigarh,18,0,0,,,0
2020-04-06,Chhattisgarh,10,0,8,,,0
2020-04-06,Delhi,520,3,19,,,7
2020-04-06,Goa,4,3,0,,,0
2020-04-06,Gujarat,141,3,22,,,12
2020-04-06,Haryana,68,16,25,,,1
2020-04-06,Himachal Pradesh,13,0,2,,,1
2020-04-06,Union Territory of Jammu and Kashmir,109,0,4,,,2
2020-04-06,Jharkhand,4,0,0,,,0
2020-04-06,Karnataka,151,0,12,,,4
2020-04-06,Kerala,304,10,55,,,2
2020-04-06,Union Territory of Ladakh,14,0,10,,,0
2020-04-06,Madhya Pradesh,165,0,0,,,9
2020-04-06,Maharashtra,743,5,56,,,45
2020-04-06,Manipur,2,0,0,,,0
2020-04-06,Mizoram,1,0,0,,,0
2020-04-06,Odisha,21,0,2,,,0
2020-04-06,Puducherry,5,0,1,,,0
2020-04-06,Punjab,76,0,4,,,6
2020-04-06,Rajasthan,270,4,21,,,0
2020-04-06,Tamil Nadu,563,8,8,,,5
2020-04-06,Telangana,309,12,34,,,7
2020-04-06,Uttarakhand,25,1,4,,,0
2020-04-06,Uttar Pradesh,304,1,21,,,3
2020-04-06,West Bengal,80,0,10,,,3
2020-04-07,Andhra Pradesh,266,0,1,,,3
2020-04-07,Andaman and Nicobar Islands,10,0,0,,,0
2020-04-07,Arunachal Pradesh,1,0,0,,,0
2020-04-07,Assam,26,0,0,,,0
2020-04-07,Bihar,32,0,0,,,1
2020-04-07,Union Territory of Chandigarh,18,0,7,,,0
2020-04-07,Chhattisgarh,10,0,9,,,0
2020-04-07,Delhi,573,3,21,,,7
2020-04-07,Goa,4,3,0,,,0
2020-04-07,Gujarat,162,3,25,,,13
2020-04-07,Haryana,74,16,25,,,1
2020-04-07,Himachal Pradesh,13,0,2,,,1
2020-04-07,Union Territory of Jammu and Kashmir,116,0,4,,,2
2020-04-07,Jharkhand,4,0,0,,,0
2020-04-07,Karnataka,175,0,25,,,4
2020-04-07,Kerala,317,10,58,,,2
2020-04-07,Union Territory of Ladakh,14,0,10,,,0
2020-04-07,Madhya Pradesh,229,0,0,,,13
2020-04-07,Maharashtra,863,5,56,,,48
2020-04-07,Manipur,2,0,0,,,0
2020-04-07,Mizoram,1,0,0,,,0
2020-04-07,Odisha,42,0,2,,,1
2020-04-07,Puducherry,5,0,1,,,0
2020-04-07,Punjab,91,0,4,,,7
2020-04-07,Rajasthan,284,4,21,,,3
2020-04-07,Tamil Nadu,613,8,8,,,5
2020-04-07,Telangana,352,12,35,,,7
2020-04-07,Tripura,1,0,0,,,0
2020-04-07,Uttarakhand,30,1,5,,,0
2020-04-07,Uttar Pradesh,304,1,21,,,3
2020-04-07,West Bengal,91,0,13,,,3
2020-04-08,Andhra Pradesh,305,0,5,,,4
2020-04-08,Andaman and Nicobar Islands,10,0,0,,,0
2020-04-08,Arunachal Pradesh,1,0,0,,,0
2020-04-08,Assam,27,0,0,,,0
2020-04-08,Bihar,38,0,0,,,1
2020-04-08,Union Territory of Chandigarh,18,0,7,,,0
2020-04-08,Chhattisgarh,10,0,9,,,0
2020-04-08,Delhi,573,3,21,,,9
2020-04-08,Goa,4,3,0,,,0
2020-04-08,Gujarat,162,3,25,,,13
2020-04-08,Haryana,131,16,28,,,3
2020-04-08,Himachal Pradesh,18,0,2,,,1
2020-04-08,Union Territory of Jammu and Kashmir,116,0,4,,,2
2020-04-08,Jharkhand,4,0,0,,,0
2020-04-08,Karnataka,175,0,25,,,4
2020-04-08,Kerala,326,10,70,,,2
2020-04-08,Union Territory of Ladakh,14,0,10,,,0
2020-04-08,Madhya Pradesh,229,0,0,,,13
2020-04-08,Maharashtra,1013,5,79,,,64
2020-04-08,Manipur,2,0,0,,,0
2020-04-08,Mizoram,1,0,0,,,0
2020-04-08,Odisha,42,0,2,,,1
2020-04-08,Puducherry,5,0,1,,,0
2020-04-08,Punjab,91,0,4,,,7
2020-04-08,Rajasthan,324,4,21,,,3
2020-04-08,Tamil Nadu,682,8,19,,,7
2020-04-08,Telangana,415,12,35,,,7
2020-04-08,Tripura,1,0,0,,,0
2020-04-08,Uttarakhand,30,1,5,,,0
2020-04-08,Uttar Pradesh,342,1,26,,,3
2020-04-08,West Bengal,99,0,13,,,5
2020-04-09,Andhra Pradesh,348,0,6,,,4
2020-04-09,Andaman and Nicobar Islands,11,0,0,,,0
2020-04-09,Arunachal Pradesh,1,0,0,,,0
2020-04-09,Assam,28,0,0,,,0
2020-04-09,Bihar,39,0,0,,,1
2020-04-09,Union Territory of Chandigarh,18,0,7,,,0
2020-04-09,Chhattisgarh,10,0,9,,,0
2020-04-09,Delhi,666,3,21,,,9
2020-04-09,Goa,4,3,0,,,0
2020-04-09,Gujarat,176,3,25,,,16
2020-04-09,Haryana,153,16,29,,,3
2020-04-09,Himachal Pradesh,18,0,2,,,1
2020-04-09,Union Territory of Jammu and Kashmir,158,0,4,,,4
2020-04-09,Jharkhand,13,0,0,,,0
2020-04-09,Karnataka,181,0,28,,,5
2020-04-09,Kerala,335,10,83,,,2
2020-04-09,Union Territory of Ladakh,14,0,10,,,0
2020-04-09,Madhya Pradesh,259,0,0,,,16
2020-04-09,Maharashtra,1129,6,117,,,72
2020-04-09,Manipur,2,0,1,,,0
2020-04-09,Mizoram,1,0,0,,,0
2020-04-09,Odisha,42,0,2,,,1
2020-04-09,Puducherry,5,0,1,,,0
2020-04-09,Punjab,101,0,4,,,8
2020-04-09,Rajasthan,379,4,21,,,3
2020-04-09,Tamil Nadu,730,8,21,,,8
2020-04-09,Telangana,430,12,35,,,7
2020-04-09,Tripura,1,0,0,,,0
2020-04-09,Uttarakhand,32,3,5,,,0
2020-04-09,Uttar Pradesh,407,3,31,,,4
2020-04-09,West Bengal,103,0,16,,,5
2020-04-10,Andhra Pradesh,363,0,7,,,6
2020-04-10,Andaman and Nicobar Islands,11,0,0,,,0
2020-04-10,Arunachal Pradesh,1,0,0,,,0
2020-04-10,Assam,29,0,0,,,0
2020-04-10,Bihar,60,0,0,,,1
2020-04-10,Union Territory of Chandigarh,18,0,7,,,0
2020-04-10,Chhattisgarh,10,0,9,,,0
2020-04-10,Delhi,895,3,25,,,13
2020-04-10,Goa,4,3,1,,,0
2020-04-10,Gujarat,238,3,26,,,17
2020-04-10,Haryana,153,16,29,,,3
2020-04-10,Himachal Pradesh,28,0,6,,,1
2020-04-10,Union Territory of Jammu and Kashmir,184,0,6,,,4
2020-04-10,Jharkhand,13,0,0,,,1
2020-04-10,Karnataka,197,0,30,,,6
2020-04-10,Kerala,347,10,96,,,2
2020-04-10,Union Territory of Ladakh,15,0,10,,,0
2020-04-10,Madhya Pradesh,259,0,0,,,16
2020-04-10,Maharashtra,1358,6,125,,,97
2020-04-10,Manipur,2,0,1,,,0
2020-04-10,Mizoram,1,0,0,,,0
2020-04-10,Odisha,44,0,2,,,1
2020-04-10,Puducherry,5,0,1,,,0
2020-04-10,Punjab,132,0,5,,,11
2020-04-10,Rajasthan,459,4,21,,,3
2020-04-10,Tamil Nadu,826,8,21,,,8
2020-04-10,Telangana,461,12,35,,,7
2020-04-10,Tripura,1,0,0,,,0
2020-04-10,Uttarakhand,32,3,5,,,0
2020-04-10,Uttar Pradesh,428,3,32,,,4
2020-04-10,West Bengal,116,0,16,,,5
2020-04-11,Andhra Pradesh,381,0,11,,,6
2020-04-11,Andaman and Nicobar Islands,11,0,0,,,0
2020-04-11,Arunachal Pradesh,1,0,0,,,0
2020-04-11,Assam,29,0,0,,,1
2020-04-11,Bihar,60,0,0,,,1
2020-04-11,Union Territory of Chandigarh,18,0,7,,,0
2020-04-11,Chhattisgarh,18,0,9,,,0
2020-04-11,Delhi,900,3,25,,,14
2020-04-11,Goa,4,3,1,,,0
2020-04-11,Gujarat,305,3,31,,,19
2020-04-11,Haryana,161,16,29,,,3
2020-04-11,Himachal Pradesh,28,0,6,,,1
2020-04-11,Union Territory of Jammu and Kashmir,207,0,6,,,4
2020-04-11,Jharkhand,17,0,0,,,1
2020-04-11,Karnataka,214,0,37,,,6
2020-04-11,Kerala,354,10,123,,,2
2020-04-11,Union Territory of Ladakh,15,0,10,,,0
2020-04-11,Madhya Pradesh,443,0,0,,,33
2020-04-11,Maharashtra,1568,6,188,,,110
2020-04-11,Manipur,2,0,1,,,0
2020-04-11,Mizoram,1,0,0,,,0
2020-04-11,Odisha,48,0,2,,,1
2020-04-11,Puducherry,7,0,1,,,0
2020-04-11,Punjab,132,0,5,,,11
2020-04-11,Rajasthan,549,4,21,,,3
2020-04-11,Tamil Nadu,903,8,44,,,8
2020-04-11,Telangana,492,12,43,,,9
2020-04-11,Tripura,2,0,0,,,0
2020-04-11,Uttarakhand,32,3,5,,,0
2020-04-11,Uttar Pradesh,430,3,32,,,4
2020-04-11,West Bengal,126,0,16,,,5
2020-04-12,Andhra Pradesh,381,0,11,,,6
2020-04-12,Andaman and Nicobar Islands,11,0,10,,,0
2020-04-12,Arunachal Pradesh,1,0,0,,,0
2020-04-12,Assam,29,0,0,,,1
2020-04-12,Bihar,64,0,19,,,1
2020-04-12,Union Territory of Chandigarh,19,0,7,,,0
2020-04-12,Chhattisgarh,25,0,10,,,0
2020-04-12,Delhi,1066,3,25,,,19
2020-04-12,Goa,4,3,5,,,0
2020-04-12,Gujarat,429,3,44,,,22
2020-04-12,Haryana,169,16,29,,,3
2020-04-12,Himachal Pradesh,32,0,6,,,1
2020-04-12,Union Territory of Jammu and Kashmir,224,0,6,,,4
2020-04-12,Jharkhand,17,0,0,,,1
2020-04-12,Karnataka,226,0,37,,,6
2020-04-12,Kerala,364,10,142,,,2
2020-04-12,Union Territory of Ladakh,15,0,10,,,0
2020-04-12,Madhya Pradesh,564,0,0,,,36
2020-04-12,Maharashtra,1755,6,208,,,127
2020-04-12,Manipur,2,0,1,,,0
2020-04-12,Mizoram,1,0,0,,,0
2020-04-12,Odisha,54,0,12,,,1
2020-04-12,Puducherry,7,0,1,,,0
2020-04-12,Punjab,151,0,5,,,11
2020-04-12,Rajasthan,696,4,21,,,3
2020-04-12,Tamil Nadu,961,8,44,,,10
2020-04-12,Telangana,492,12,43,,,9
2020-04-12,Tripura,2,0,0,,,0
2020-04-12,Uttarakhand,32,3,5,,,0
2020-04-12,Uttar Pradesh,449,3,45,,,5
2020-04-12,West Bengal,134,0,19,,,5
2020-04-13,Andhra Pradesh,432,0,11,,,7
2020-04-13,Andaman and Nicobar Islands,11,0,10,,,0
2020-04-13,Arunachal Pradesh,1,0,0,,,0
2020-04-13,Assam,31,0,0,,,1
2020-04-13,Bihar,64,0,26,,,1
2020-04-13,Union Territory of Chandigarh,21,0,7,,,0
2020-04-13,Chhattisgarh,31,0,10,,,0
2020-04-13,Delhi,1173,3,27,,,24
2020-04-13,Goa,4,3,5,,,0
2020-04-13,Gujarat,536,3,47,,,26
2020-04-13,Haryana,169,16,29,,,3
2020-04-13,Himachal Pradesh,32,0,13,,,1
2020-04-13,Union Territory of Jammu and Kashmir,245,0,6,,,4
2020-04-13,Jharkhand,19,0,0,,,2
2020-04-13,Karnataka,247,0,59,,,6
2020-04-13,Kerala,374,10,179,,,3
2020-04-13,Union Territory of Ladakh,15,0,10,,,0
2020-04-13,Madhya Pradesh,604,0,44,,,43
2020-04-13,Maharashtra,1979,6,217,,,149
2020-04-13,Manipur,2,0,1,,,0
2020-04-13,Mizoram,1,0,0,,,0
2020-04-13,Odisha,54,0,12,,,1
2020-04-13,Puducherry,7,0,1,,,0
2020-04-13,Punjab,167,0,14,,,11
2020-04-13,Rajasthan,800,4,21,,,3
2020-04-13,Tamil Nadu,1067,8,50,,,11
2020-04-13,Telangana,560,12,100,,,16
2020-04-13,Tripura,2,0,0,,,0
2020-04-13,Uttarakhand,32,3,5,,,0
2020-04-13,Uttar Pradesh,448,3,47,,,5
2020-04-13,West Bengal,152,0,29,,,7
2020-04-14,Andhra Pradesh,473,0,14,,,9
2020-04-14,Andaman and Nicobar Islands,11,0,10,,,0
2020-04-14,Arunachal Pradesh,1,0,0,,,0
2020-04-14,Assam,31,0,0,,,1
2020-04-14,Bihar,66,0,26,,,1
2020-04-14,Union Territory of Chandigarh,21,0,7,,,0
2020-04-14,Chhattisgarh,31,0,10,,,0
2020-04-14,Delhi,1506,4,30,,,28
2020-04-14,Goa,3,4,5,,,0
2020-04-14,Gujarat,613,4,55,,,26
2020-04-14,Haryana,183,16,34,,,3
2020-04-14,Himachal Pradesh,32,0,13,,,1
2020-04-14,Union Territory of Jammu and Kashmir,270,0,16,,,4
2020-04-14,Jharkhand,24,0,0,,,2
2020-04-14,Karnataka,258,0,65,,,9
2020-04-14,Kerala,369,10,198,,,3
2020-04-14,Union Territory of Ladakh,15,0,10,,,0
2020-04-14,Madhya Pradesh,730,0,51,,,50
2020-04-14,Maharashtra,2331,6,229,,,160
2020-04-14,Manipur,2,0,1,,,0
2020-04-14,Meghalaya,1,0,0,,,0
2020-04-14,Mizoram,1,0,0,,,0
2020-04-14,Odisha,55,0,18,,,1
2020-04-14,Puducherry,7,0,1,,,0
2020-04-14,Punjab,176,0,14,,,12
2020-04-14,Rajasthan,875,4,133,,,3
2020-04-14,Tamil Nadu,1165,8,58,,,11
2020-04-14,Telangana,612,12,100,,,17
2020-04-14,Tripura,2,0,0,,,0
2020-04-14,Uttarakhand,31,4,7,,,0
2020-04-14,Uttar Pradesh,653,4,49,,,5
2020-04-14,West Bengal,190,0,36,,,7
2020-04-15,Andaman and Nicobar Islands,11,0,10,,,0
2020-04-15,Andhra Pradesh,503,0,16,,,9
2020-04-15,Arunachal Pradesh,1,0,0,,,0
2020-04-15,Assam,33,0,0,,,1
2020-04-15,Bihar,70,0,29,,,1
2020-04-15,Union Territory of Chandigarh,21,0,7,,,0
2020-04-15,Chhattisgarh,33,0,13,,,0
2020-04-15,Delhi,1557,4,30,,,30
2020-04-15,Goa,3,4,5,,,0
2020-04-15,Gujarat,691,4,59,,,30
2020-04-15,Haryana,183,16,34,,,3
2020-04-15,Himachal Pradesh,33,0,13,,,1
2020-04-15,Union Territory of Jammu and Kashmir,278,0,30,,,4
2020-04-15,Jharkhand,27,0,0,,,2
2020-04-15,Karnataka,277,0,75,,,11
2020-04-15,Kerala,377,10,211,,,3
2020-04-15,Union Territory of Ladakh,17,0,10,,,0
2020-04-15,Madhya Pradesh,987,0,64,,,53
2020-04-15,Maharashtra,2681,6,259,,,178
2020-04-15,Manipur,2,0,1,,,0
2020-04-15,Meghalaya,7,0,0,,,1
2020-04-15,Mizoram,1,0,0,,,0
2020-04-15,Odisha,60,0,18,,,1
2020-04-15,Puducherry,7,0,1,,,0
2020-04-15,Punjab,186,0,14,,,13
2020-04-15,Rajasthan,1001,4,147,,,3
2020-04-15,Tamil Nadu,1196,8,81,,,12
2020-04-15,Telangana,635,12,120,,,18
2020-04-15,Tripura,2,0,0,,,0
2020-04-15,Uttarakhand,33,4,9,,,0
2020-04-15,Uttar Pradesh,731,4,51,,,11
2020-04-15,West Bengal,213,0,37,,,7
2020-04-16,Andaman and Nicobar Islands,11,0,10,,,0
2020-04-16,Andhra Pradesh,534,0,20,,,14
2020-04-16,Arunachal Pradesh,1,0,0,,,0
2020-04-16,Assam,33,0,5,,,1
2020-04-16,Bihar,74,0,29,,,1
2020-04-16,Union Territory of Chandigarh,21,0,7,,,0
2020-04-16,Chhattisgarh,33,0,17,,,0
2020-04-16,Delhi,1574,4,42,,,32
2020-04-16,Goa,3,4,5,,,0
2020-04-16,Gujarat,867,4,64,,,36
2020-04-16,Haryana,189,16,43,,,3
2020-04-16,Himachal Pradesh,35,0,16,,,1
2020-04-16,Union Territory of Jammu and Kashmir,300,0,36,,,4
2020-04-16,Jharkhand,28,0,0,,,2
2020-04-16,Karnataka,315,0,82,,,13
2020-04-16,Kerala,378,10,218,,,3
2020-04-16,Union Territory of Ladakh,17,0,10,,,0
2020-04-16,Madhya Pradesh,1120,0,64,,,53
2020-04-16,Maharashtra,2913,6,295,,,187
2020-04-16,Manipur,2,0,1,,,0
2020-04-16,Meghalaya,7,0,0,,,1
2020-04-16,Mizoram,1,0,0,,,0
2020-04-16,Odisha,60,0,18,,,1
2020-04-16,Puducherry,7,0,1,,,0
2020-04-16,Punjab,186,0,27,,,13
2020-04-16,Rajasthan,1019,4,147,,,3
2020-04-16,Tamil Nadu,1234,8,118,,,14
2020-04-16,Telangana,686,12,120,,,18
2020-04-16,Tripura,2,0,1,,,0
2020-04-16,Uttarakhand,33,4,9,,,0
2020-04-16,Uttar Pradesh,769,4,68,,,13
2020-04-16,West Bengal,231,0,42,,,7
2020-04-17,Andaman and Nicobar Islands,11,0,10,,,0
2020-04-17,Andhra Pradesh,572,0,36,,,14
2020-04-17,Arunachal Pradesh,1,0,0,,,0
2020-04-17,Assam,35,0,5,,,1
2020-04-17,Bihar,83,0,37,,,1
2020-04-17,Union Territory of Chandigarh,21,0,9,,,0
2020-04-17,Chhattisgarh,36,0,23,,,0
2020-04-17,Delhi,1636,4,51,,,38
2020-04-17,Goa,3,4,6,,,0
2020-04-17,Gujarat,1017,4,74,,,38
2020-04-17,Haryana,189,16,43,,,3
2020-04-17,Himachal Pradesh,35,0,16,,,1
2020-04-17,Union Territory of Jammu and Kashmir,314,0,38,,,4
2020-04-17,Jharkhand,29,0,0,,,2
2020-04-17,Karnataka,353,0,82,,,13
2020-04-17,Kerala,385,10,245,,,3
2020-04-17,Union Territory of Ladakh,18,0,14,,,0
2020-04-17,Madhya Pradesh,1308,0,65,,,57
2020-04-17,Maharashtra,3199,6,300,,,194
2020-04-17,Manipur,2,0,1,,,0
2020-04-17,Meghalaya,9,0,0,,,1
2020-04-17,Mizoram,1,0,0,,,0
2020-04-17,Odisha,60,0,19,,,1
2020-04-17,Puducherry,7,0,1,,,0
2020-04-17,Punjab,186,0,27,,,13
2020-04-17,Rajasthan,1127,4,164,,,11
2020-04-17,Tamil Nadu,1259,8,180,,,15
2020-04-17,Telangana,731,12,186,,,18
2020-04-17,Tripura,2,0,1,,,0
2020-04-17,Uttarakhand,33,4,9,,,0
2020-04-17,Uttar Pradesh,842,4,74,,,14
2020-04-17,West Bengal,255,0,51,,,10
2020-04-18,Andaman and Nicobar Islands,12,0,11,,,0
2020-04-18,Andhra Pradesh,603,0,42,,,15
2020-04-18,Arunachal Pradesh,1,0,0,,,0
2020-04-18,Assam,35,0,9,,,1
2020-04-18,Bihar,85,0,37,,,2
2020-04-18,Union Territory of Chandigarh,21,0,9,,,0
2020-04-18,Chhattisgarh,36,0,24,,,0
2020-04-18,Delhi,1703,4,72,,,42
2020-04-18,Goa,3,4,6,,,0
2020-04-18,Gujarat,1268,4,88,,,48
2020-04-18,Haryana,209,16,43,,,3
2020-04-18,Himachal Pradesh,38,0,16,,,1
2020-04-18,Union Territory of Jammu and Kashmir,328,0,42,,,5
2020-04-18,Jharkhand,33,0,0,,,2
2020-04-18,Karnataka,371,0,92,,,13
2020-04-18,Kerala,386,10,255,,,3
2020-04-18,Union Territory of Ladakh,18,0,14,,,0
2020-04-18,Madhya Pradesh,1355,0,69,,,69
2020-04-18,Maharashtra,3317,6,331,,,201
2020-04-18,Manipur,2,0,1,,,0
2020-04-18,Meghalaya,11,0,0,,,1
2020-04-18,Mizoram,1,0,0,,,0
2020-04-18,Odisha,60,0,21,,,1
2020-04-18,Puducherry,7,0,3,,,0
2020-04-18,Punjab,202,0,27,,,13
2020-04-18,Rajasthan,1225,4,183,,,11
2020-04-18,Tamil Nadu,1315,8,283,,,15
2020-04-18,Telangana,779,12,186,,,18
2020-04-18,Tripura,2,0,1,,,0
2020-04-18,Uttarakhand,38,4,9,,,0
2020-04-18,Uttar Pradesh,965,4,86,,,14
2020-04-18,West Bengal,287,0,55,,,10
2020-04-19,Andaman and Nicobar Islands,14,0,11,,,0
2020-04-19,Andhra Pradesh,603,0,42,,,15
2020-04-19,Arunachal Pradesh,1,0,0,,,0
2020-04-19,Assam,35,0,12,,,1
2020-04-19,Bihar,86,0,37,,,2
2020-04-19,Union Territory of Chandigarh,23,0,10,,,0
2020-04-19,Chhattisgarh,36,0,24,,,0
2020-04-19,Delhi,1889,4,72,,,43
2020-04-19,Goa,3,4,6,,,0
2020-04-19,Gujarat,1600,4,94,,,58
2020-04-19,Haryana,217,16,87,,,3
2020-04-19,Himachal Pradesh,39,0,16,,,1
2020-04-19,Union Territory of Jammu and Kashmir,341,0,51,,,5
2020-04-19,Jharkhand,35,0,0,,,2
2020-04-19,Karnataka,384,0,104,,,14
2020-04-19,Kerala,390,10,257,,,3
2020-04-19,Union Territory of Ladakh,18,0,14,,,0
2020-04-19,Madhya Pradesh,1407,0,127,,,70
2020-04-19,Maharashtra,3645,6,365,,,211
2020-04-19,Manipur,2,0,1,,,0
2020-04-19,Meghalaya,11,0,0,,,1
2020-04-19,Mizoram,1,0,0,,,0
2020-04-19,Odisha,61,0,24,,,1
2020-04-19,Puducherry,7,0,3,,,0
2020-04-19,Punjab,219,0,31,,,16
2020-04-19,Rajasthan,1347,4,183,,,11
2020-04-19,Tamil Nadu,1364,8,365,,,15
2020-04-19,Telangana,832,12,186,,,18
2020-04-19,Tripura,2,0,1,,,0
2020-04-19,Uttarakhand,38,4,9,,,0
2020-04-19,Uttar Pradesh,1080,4,108,,,17
2020-04-19,West Bengal,310,0,62,,,12
2020-04-20,Andaman and Nicobar Islands,15,0,11,,,0
2020-04-20,Andhra Pradesh,722,0,92,,,20
2020-04-20,Arunachal Pradesh,1,0,0,,,0
2020-04-20,Assam,35,0,17,,,1
2020-04-20,Bihar,96,0,42,,,2
2020-04-20,Union Territory of Chandigarh,26,0,13,,,0
2020-04-20,Chhattisgarh,36,0,25,,,0
2020-04-20,Delhi,1999,4,290,,,45
2020-04-20,Goa,3,4,7,,,0
2020-04-20,Gujarat,1847,4,106,,,67
2020-04-20,Haryana,217,16,87,,,3
2020-04-20,Himachal Pradesh,39,0,16,,,1
2020-04-20,Union Territory of Jammu and Kashmir,350,0,56,,,5
2020-04-20,Jharkhand,42,0,0,,,2
2020-04-20,Karnataka,395,0,111,,,16
2020-04-20,Kerala,392,10,270,,,3
